,date,news,score
421,2022-12-14 05:11:38,"PS5 reviewPS5 rules the current-gen landscape
",1
422,2022-12-14 15:56:29,"Apple patches new iOS zero-day flaw — update your iPhone nowiOS devices might not be the only Apple devices affected
",0
423,2022-12-15 09:30:31,"10 Best-Performing Technology ETFs in 2022In this article, we will discuss the 10 best performing technology ETFs in 2022. If you want to explore similar ETFs, you can take a look at 5 Best-Performing Technology ETFs in 2022. Tech has lagged all year round in 2022, with the Nasdaq tumbling 29.62% year to date as of December 12. Tech stocks […]
",-1
424,2022-12-16 00:56:58,"Nix Biosensor Review: Hacking Hydration for Healthier LivingThis all-new device can provide the key to maintain proper hydration levels in training. But is the tech worth it?
",1
425,2022-12-16 17:30:16,"The No. 1 ‘set and forget’ stock in tech hardware for next year? You guessed it.Apple Inc. enters 2023 facing production issues in China, concerns about consumer spending and a laundry list of long-term projects.
",0
426,2022-12-19 07:01:46,"Skyworks Solutions: A Pick For 2023Skyworks Solutions reported solid results for fiscal 2022. Read more to see why SWKS stock (deeply undervalued) is my top pick for 2023.
",1
427,2022-12-19 18:39:10,"Discover Financial Services stock underperforms Monday when compared to competitorsShares of Discover Financial Services slid 1.78% to $95.17 Monday, on what proved to be an all-around rough trading session for the stock market, with the...
",-1
428,2022-12-20 11:40:47,"Google’s latest Pixel Buds Pro hit $105 in Geek Squad refurb sale (New low, Orig. $200)Best Buy is now offering the latest Google Pixel Buds Pro for $104.99 shipped in Geek Squad Refurbished condition. Normally fetching $200, which is what you’d currently pay for a new conditon pair at retailers like Amazon, today’s offer is delivering one of the first chances to score a refurbished set from a trusted retailer.…
",1
429,2022-12-21 08:19:40,"A Fitting Epitaph for the BS BubbleWe've detected unusual activity from your computer network
",0
430,2022-12-22 05:19:30,"Crypto Regulations and Politics: Year in Review (Podcast)We've detected unusual activity from your computer network
",0
431,2022-12-22 19:13:29,"Adobe Inc. stock falls Thursday, still outperforms marketShares of Adobe Inc. shed 1.42% to $336.52 Thursday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...
",-1
432,2022-12-23 17:07:42,"Amazon.com Inc. stock outperforms market on strong trading dayShares of Amazon.com Inc. rallied 1.74% to $85.25 Friday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...
",1
433,2022-12-26 20:04:26,"Wall Street’s Big Banks Score $1 Trillion of Profit in a DecadeIt isn’t just the scale of profit that’s startling, but the industry’s ability to push through scandals and thrive anew.
",1
434,2022-12-27 16:38:44,"Apple Inc. stock underperforms Tuesday when compared to competitorsShares of Apple Inc. slid 1.39% to $130.03 Tuesday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...
",-1
435,2022-12-28 13:18:25,"Stocks making the biggest moves midday: Tesla, Southwest, Apple, AMC and moreThese are the stocks posting the largest moves in midday trading. 
",0
436,2022-12-29 08:02:31,"Elon Musk Tells Employees Tesla Will Be 'Most Valuable Company On Earth, Sam Bankman-Fried Set To Enter Plea On Fraud Case, Twitter 'Should Feel Faster': Today's Top StoriesReuters
",1
437,2022-12-29 20:16:15,"Therese Poletti's Tech Tales: One question looms about where tech stocks go now, after one of their worst years on recordInvestors face a single question after one of the worst years on record for tech stocks: Is the party over, or just on hold for a while?
",0
438,2022-12-31 02:03:24,"I tried Samsung's cheaper Dolby Atmos soundbar, and its best trick is with music, not moviesThe Samsung HW-Q700B soundbar turns out to be a perfect match for Dolby Atmos music
",0
