,date,news,score
423,2022-12-15 09:36:15,"Apple's China Curse Has Likely Only Just BegunThe growing political instability in China poses a direct threat to Apple's near-term and long-term revenue. Here's what investors need to know about AAPL.
",85
424,2022-12-16 02:01:20,"Tesla and GM Are Betting Their Future on Electric Vehicles. Foxconn and Magna Want a Piece of the Action.“Asset light” is catching on among upstart companies selling electric vehicles. Foxconn and Magna International want a piece of the action.
",65
425,2022-12-16 17:31:12,"Discover Financial Services stock falls Friday, underperforms marketShares of Discover Financial Services slipped 2.01% to $96.89 Friday, on what proved to be an all-around dismal trading session for the stock market, with...
",65
426,2022-12-19 07:05:16,"Alleged Stock Scammers Mastered the Art ofFOMO onSocial MediaWe've detected unusual activity from your computer network
",85
427,2022-12-19 18:39:51,"Fox Corp. Cl A stock falls Monday, underperforms marketShares of Fox Corp. Cl A slid 4.07% to $29.49 Monday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index...
",75
428,2022-12-20 11:47:29,"Bank Of Japan Joins The PackGood Morning Everyone!
",35
429,2022-12-21 08:39:33,"Twitter Was Being Scammed $60M Every Year, Tesla Freezes Hiring, Netflix On Microsoft's Acquisition Radar: Today's Top StoriesBenzinga
",85
430,2022-12-22 05:52:16,"The Low Budget Dividend Portfolio Year In ReviewThis article discusses the status of my dividend growth portfolio at year's end. Read more to see the evolution of principles I use to guide my investments.
",25
431,2022-12-22 19:15:04,"Discover Financial Services stock outperforms competitors despite losses on the dayShares of Discover Financial Services slid 0.96% to $96.86 Thursday, on what proved to be an all-around dismal trading session for the stock market, with the...
",75
432,2022-12-23 17:08:16,"Adobe Inc. stock rises Friday, still underperforms marketShares of Adobe Inc. inched 0.57% higher to $338.45 Friday, on what proved to be an all-around favorable trading session for the stock market, with the S&P...
",65
433,2022-12-26 22:27:10,"Google: ChatGPT's Not A Threat But Hubris IsGoogle Search is far better than ChatGPT for news and product searches. See why GOOG stock is a Buy though it does face one real risk, hubris.
",65
434,2022-12-27 16:40:30,"Is Meta Platforms the Perfect Value Stock for 2023?GuruFocus Article or News written by Jonathan Poland and the topic is about: Meta is a bargain basement stock that the market is underestimating
",85
435,2022-12-28 13:28:50,"12 Cheap Value Stocks to Buy According to Warren BuffettIn this article, we discuss the 12 cheap value stocks to buy according to Warren Buffett. If you want to skip our discussion, go directly to 5 Cheap Value Stocks to Buy According to Warren Buffett. Warren Buffett and His Investment Strategy Warren Buffett is one of the most successful investors in the world and […]
",25
436,2022-12-29 08:36:33,"Want to Invest Like Warren Buffett? Buy These 2 Top Stocks and Hold Them ForeverBoth companies rate a thumbs-up from the legendary investor.
",20
437,2022-12-29 22:15:25,"The Biggest Winners and Losers in Chinese Stocks in 2022In a year when global markets were tethered to anticipation over the end to China’s Covid-Zero policy, the nation’s virus rules and its abrupt unwinding heavily influenced local stock winners and losers.
",85
438,2022-12-31 05:29:45,"Where Will Apple Stock Be in 1 Year?2022 was a tough year for Apple -- but 2023 might be a bit better.
",78
