,date,score
5404,2022-07-29 13:37:42,40
5405,2022-07-29 14:23:33,85
5406,2022-07-29 15:21:33,85
5407,2022-07-29 16:36:23,25
5408,2022-07-29 17:27:16,35
5409,2022-07-29 18:31:38,78
5410,2022-07-30 01:03:35,45
5411,2022-07-30 05:35:23,85
5412,2022-07-30 10:47:33,85
5413,2022-07-30 14:04:47,85
5414,2022-07-31 00:09:27,85
5415,2022-07-31 05:45:28,35
5416,2022-07-31 10:53:23,25
5417,2022-07-31 14:59:24,65
5418,2022-07-31 20:28:33,85
5419,2022-08-01 04:24:10,85
5420,2022-08-01 06:56:25,85
5421,2022-08-01 07:45:37,78
5422,2022-08-01 08:50:39,78
5423,2022-08-01 09:49:22,75
5424,2022-08-01 10:12:43,78
5425,2022-08-01 10:35:36,25
5426,2022-08-01 11:23:45,75
5427,2022-08-01 12:47:58,85
5428,2022-08-01 14:07:37,78
5429,2022-08-01 15:43:53,78
5430,2022-08-01 16:42:46,78
5431,2022-08-01 18:05:48,42
5432,2022-08-01 20:01:22,85
5433,2022-08-02 00:41:27,20
5434,2022-08-02 04:19:03,85
5435,2022-08-02 07:03:23,20
5436,2022-08-02 07:35:24,78
5437,2022-08-02 08:22:02,20
5438,2022-08-02 09:34:42,75
5439,2022-08-02 10:44:36,35
5440,2022-08-02 11:46:19,85
5441,2022-08-02 12:31:40,45
5442,2022-08-02 14:01:21,42
5443,2022-08-02 14:32:17,45
5444,2022-08-02 16:18:29,75
5445,2022-08-02 18:03:50,78
5446,2022-08-02 21:56:48,75
5447,2022-08-03 03:09:07,35
5448,2022-08-03 05:30:40,85
5449,2022-08-03 07:37:14,35
5450,2022-08-03 08:33:08,40
5451,2022-08-03 09:18:34,20
5452,2022-08-03 10:12:29,20
5453,2022-08-03 11:27:41,72
5454,2022-08-03 12:06:50,78
5455,2022-08-03 13:10:31,75
5456,2022-08-03 14:21:38,78
5457,2022-08-03 15:15:29,35
5458,2022-08-03 16:53:14,85
5459,2022-08-03 18:22:37,65
5460,2022-08-03 20:13:35,85
5461,2022-08-04 00:59:52,65
5462,2022-08-04 03:40:04,20
5463,2022-08-04 06:04:43,35
5464,2022-08-04 07:48:37,75
5465,2022-08-04 08:36:33,10
5466,2022-08-04 09:22:12,35
5467,2022-08-04 10:02:39,35
5468,2022-08-04 10:36:49,78
5469,2022-08-04 11:21:17,85
5470,2022-08-04 13:05:23,50
5471,2022-08-04 14:03:38,78
5472,2022-08-04 16:01:21,85
5473,2022-08-04 17:14:16,25
5474,2022-08-04 19:39:23,10
5475,2022-08-05 00:15:42,20
5476,2022-08-05 04:00:27,25
5477,2022-08-05 06:12:25,25
5478,2022-08-05 07:56:47,45
5479,2022-08-05 10:16:47,25
5480,2022-08-05 11:42:41,20
5481,2022-08-05 12:32:45,78
5482,2022-08-05 13:25:59,42
5483,2022-08-05 15:01:35,25
5484,2022-08-05 16:40:26,78
5485,2022-08-05 18:00:43,78
5486,2022-08-06 05:43:29,85
5487,2022-08-06 08:49:00,20
5488,2022-08-06 11:36:21,90
5489,2022-08-06 15:58:32,45
5490,2022-08-07 00:08:31,40
5491,2022-08-07 07:48:29,85
5492,2022-08-07 12:22:21,85
5493,2022-08-07 16:40:41,85
5494,2022-08-08 04:46:14,85
5495,2022-08-08 06:02:44,85
5496,2022-08-08 07:18:59,85
5497,2022-08-08 08:07:07,65
5498,2022-08-08 09:42:24,45
5499,2022-08-08 11:00:31,85
5500,2022-08-08 12:10:09,85
5501,2022-08-08 13:01:33,75
5502,2022-08-08 14:03:48,42
5503,2022-08-08 15:12:58,20
5504,2022-08-08 18:01:37,85
5505,2022-08-08 20:31:15,30
5506,2022-08-09 02:38:18,35
5507,2022-08-09 05:20:38,78
5508,2022-08-09 06:11:42,85
5509,2022-08-09 07:35:05,25
5510,2022-08-09 08:24:31,35
5511,2022-08-09 09:17:27,35
5512,2022-08-09 10:00:55,85
5513,2022-08-09 10:08:42,25
5514,2022-08-09 11:08:33,75
5515,2022-08-09 11:36:20,75
5516,2022-08-09 12:29:13,20
5517,2022-08-09 15:12:05,20
5518,2022-08-09 16:41:22,85
5519,2022-08-09 18:18:40,85
5520,2022-08-10 01:02:34,85
5521,2022-08-10 05:42:28,40
5522,2022-08-10 07:08:32,85
5523,2022-08-10 08:30:53,78
5524,2022-08-10 09:14:11,25
5525,2022-08-10 10:19:23,85
5526,2022-08-10 11:07:34,70
5527,2022-08-10 12:50:41,35
5528,2022-08-10 14:15:37,85
5529,2022-08-10 16:24:25,75
5530,2022-08-10 17:33:18,65
5531,2022-08-10 19:53:29,35
5532,2022-08-10 23:57:39,78
5533,2022-08-11 03:04:06,85
5534,2022-08-11 06:01:59,65
5535,2022-08-11 07:14:35,20
5536,2022-08-11 08:39:38,78
5537,2022-08-11 10:00:58,75
5538,2022-08-11 12:05:14,20
5539,2022-08-11 13:05:15,85
5540,2022-08-11 14:01:44,35
5541,2022-08-11 16:00:38,85
5542,2022-08-11 16:55:02,85
5543,2022-08-11 18:13:21,85
5544,2022-08-11 19:25:23,85
5545,2022-08-12 00:24:33,78
5546,2022-08-12 03:09:06,75
5547,2022-08-12 06:16:47,65
5548,2022-08-12 07:48:28,20
5549,2022-08-12 09:06:14,85
5550,2022-08-12 10:04:19,85
5551,2022-08-12 10:49:25,75
5552,2022-08-12 11:58:50,75
5553,2022-08-12 12:30:33,85
5554,2022-08-12 13:50:09,20
5555,2022-08-12 15:19:23,20
5556,2022-08-12 16:54:36,65
5557,2022-08-12 18:03:18,78
5558,2022-08-12 20:02:51,78
5559,2022-08-12 23:03:48,20
5560,2022-08-13 07:51:20,65
5561,2022-08-13 10:43:22,20
5562,2022-08-13 10:50:38,85
5563,2022-08-13 10:57:02,85
5564,2022-08-13 11:50:23,20
5565,2022-08-13 17:09:13,78
5566,2022-08-14 06:01:24,20
5567,2022-08-14 10:00:45,25
5568,2022-08-14 11:22:29,65
5569,2022-08-14 16:20:12,78
5570,2022-08-14 22:22:00,25
5571,2022-08-15 04:18:18,78
5572,2022-08-15 06:44:39,20
5573,2022-08-15 07:45:26,85
5574,2022-08-15 08:34:39,78
5575,2022-08-15 09:38:28,85
5576,2022-08-15 10:35:26,35
5577,2022-08-15 11:15:59,78
5578,2022-08-15 12:33:07,85
5579,2022-08-15 13:31:57,65
5580,2022-08-15 15:22:14,85
5581,2022-08-15 16:39:36,25
5582,2022-08-15 17:40:39,65
5583,2022-08-15 18:37:24,20
5584,2022-08-15 20:04:18,78
5585,2022-08-16 00:01:42,78
5586,2022-08-16 02:06:22,85
5587,2022-08-16 04:40:23,50
5588,2022-08-16 06:10:01,85
5589,2022-08-16 07:18:26,85
5590,2022-08-16 08:21:05,78
5591,2022-08-16 09:27:33,25
5592,2022-08-16 10:33:34,85
5593,2022-08-16 11:29:45,85
5594,2022-08-16 12:57:37,78
5595,2022-08-16 14:31:35,75
5596,2022-08-16 16:03:39,78
5597,2022-08-16 16:58:36,20
5598,2022-08-16 17:41:55,25
5599,2022-08-16 18:45:40,42
5600,2022-08-16 21:13:47,85
5601,2022-08-17 02:58:30,85
5602,2022-08-17 06:06:39,85
5603,2022-08-17 07:12:43,85
5604,2022-08-17 07:58:39,25
5605,2022-08-17 08:48:28,75
5606,2022-08-17 09:44:04,20
5607,2022-08-17 10:25:58,20
5608,2022-08-17 11:15:25,85
5609,2022-08-17 12:27:04,65
5610,2022-08-17 13:08:48,75
5611,2022-08-17 14:24:55,65
5612,2022-08-17 15:33:48,40
5613,2022-08-17 18:23:28,78
5614,2022-08-18 00:07:27,20
5615,2022-08-18 03:07:28,65
5616,2022-08-18 06:18:53,85
5617,2022-08-18 07:11:59,85
5618,2022-08-18 08:24:09,75
5619,2022-08-18 09:18:21,72
5620,2022-08-18 10:03:28,42
5621,2022-08-18 11:19:28,75
5622,2022-08-18 12:45:21,45
5623,2022-08-18 13:31:34,75
5624,2022-08-18 15:39:35,5
5625,2022-08-18 17:03:22,85
5626,2022-08-18 18:47:26,90
5627,2022-08-18 22:11:40,42
5628,2022-08-19 02:02:19,85
5629,2022-08-19 05:20:24,20
5630,2022-08-19 06:36:44,65
5631,2022-08-19 08:04:47,85
5632,2022-08-19 09:04:35,85
5633,2022-08-19 10:05:06,25
5634,2022-08-19 11:03:00,20
5635,2022-08-19 12:50:28,75
5636,2022-08-19 13:55:29,85
5637,2022-08-19 15:52:48,20
5638,2022-08-19 17:54:51,65
5639,2022-08-20 00:18:35,45
5640,2022-08-20 07:24:32,20
5641,2022-08-20 10:17:34,20
5642,2022-08-20 16:36:25,85
5643,2022-08-21 04:08:08,78
5644,2022-08-21 08:25:47,42
5645,2022-08-21 11:46:15,20
5646,2022-08-21 17:46:19,85
5647,2022-08-22 00:07:22,85
5648,2022-08-22 03:38:24,85
5649,2022-08-22 06:07:09,85
5650,2022-08-22 07:32:52,78
5651,2022-08-22 08:36:30,15
5652,2022-08-22 09:42:30,85
5653,2022-08-22 10:35:40,78
5654,2022-08-22 11:24:43,40
5655,2022-08-22 12:44:26,85
5656,2022-08-22 14:01:18,78
5657,2022-08-22 14:43:26,40
5658,2022-08-22 17:46:03,78
5659,2022-08-22 22:34:31,85
5660,2022-08-23 01:01:35,85
5661,2022-08-23 05:50:32,85
5662,2022-08-23 06:36:10,85
5663,2022-08-23 07:32:38,72
5664,2022-08-23 08:27:43,85
5665,2022-08-23 09:23:52,65
5666,2022-08-23 10:05:20,35
5667,2022-08-23 10:44:50,65
5668,2022-08-23 12:03:43,25
5669,2022-08-23 13:14:46,25
5670,2022-08-23 14:56:43,20
5671,2022-08-23 18:02:35,85
5672,2022-08-24 00:56:18,85
5673,2022-08-24 05:27:40,20
5674,2022-08-24 06:39:54,85
5675,2022-08-24 08:19:49,85
5676,2022-08-24 10:05:59,20
5677,2022-08-24 11:51:34,85
5678,2022-08-24 12:36:38,78
5679,2022-08-24 13:08:46,85
5680,2022-08-24 14:07:05,85
5681,2022-08-24 15:42:30,25
5682,2022-08-24 17:07:40,20
5683,2022-08-24 18:58:10,70
5684,2022-08-25 00:17:15,75
5685,2022-08-25 04:17:53,78
5686,2022-08-25 06:49:24,72
5687,2022-08-25 07:57:38,20
5688,2022-08-25 09:28:46,40
5689,2022-08-25 11:58:36,85
5690,2022-08-25 12:57:50,37
5691,2022-08-25 14:12:18,35
5692,2022-08-25 16:03:59,85
5693,2022-08-25 16:54:41,25
5694,2022-08-25 19:09:29,78
5695,2022-08-25 22:04:35,78
5696,2022-08-26 03:40:05,25
5697,2022-08-26 06:12:04,78
5698,2022-08-26 07:43:14,20
5699,2022-08-26 08:32:34,75
5700,2022-08-26 09:51:35,85
5701,2022-08-26 10:34:45,78
5702,2022-08-26 11:49:31,35
5703,2022-08-26 13:05:01,72
5704,2022-08-26 14:00:44,78
5705,2022-08-26 16:04:59,85
5706,2022-08-26 17:53:16,85
5707,2022-08-27 02:02:35,45
5708,2022-08-27 08:06:57,20
5709,2022-08-27 12:02:56,35
5710,2022-08-27 23:00:32,42
5711,2022-08-28 05:09:37,20
5712,2022-08-28 10:04:38,20
5713,2022-08-28 16:24:20,85
5714,2022-08-28 23:22:30,85
5715,2022-08-29 03:55:17,85
5716,2022-08-29 06:00:14,75
5717,2022-08-29 07:18:36,60
5718,2022-08-29 08:10:42,85
5719,2022-08-29 08:55:21,20
5720,2022-08-29 09:51:31,35
5721,2022-08-29 10:47:01,85
5722,2022-08-29 11:23:06,25
5723,2022-08-29 12:21:01,75
5724,2022-08-29 14:30:05,75
5725,2022-08-29 15:31:28,75
5726,2022-08-29 17:42:13,65
5727,2022-08-29 19:13:29,65
5728,2022-08-30 01:06:09,75
5729,2022-08-30 04:16:16,78
5730,2022-08-30 05:36:17,85
5731,2022-08-30 07:03:38,20
5732,2022-08-30 08:18:14,85
5733,2022-08-30 09:05:16,85
5734,2022-08-30 10:09:28,85
5735,2022-08-30 11:19:59,85
5736,2022-08-30 12:04:25,20
5737,2022-08-30 12:58:40,85
5738,2022-08-30 14:15:43,78
5739,2022-08-30 16:38:55,85
5740,2022-08-30 18:02:30,42
5741,2022-08-30 19:58:29,72
5742,2022-08-30 23:59:17,42
5743,2022-08-31 04:00:17,85
5744,2022-08-31 05:41:24,85
5745,2022-08-31 06:29:06,20
5746,2022-08-31 07:40:33,35
5747,2022-08-31 08:10:17,25
5748,2022-08-31 08:36:31,20
5749,2022-08-31 09:34:23,85
5750,2022-08-31 10:10:39,20
5751,2022-08-31 12:06:18,85
5752,2022-08-31 13:42:38,20
5753,2022-08-31 14:59:52,85
5754,2022-08-31 16:59:55,65
5755,2022-08-31 19:40:30,25
5756,2022-09-01 00:34:56,85
5757,2022-09-01 03:55:20,75
5758,2022-09-01 05:41:58,85
5759,2022-09-01 06:56:54,85
5760,2022-09-01 07:47:57,85
5761,2022-09-01 08:34:25,30
5762,2022-09-01 09:13:54,35
5763,2022-09-01 10:20:38,20
5764,2022-09-01 11:22:34,35
5765,2022-09-01 12:29:12,65
5766,2022-09-01 12:51:38,85
5767,2022-09-01 14:32:26,20
5768,2022-09-01 15:30:50,85
5769,2022-09-01 17:21:53,85
5770,2022-09-01 18:47:32,78
5771,2022-09-02 00:36:26,65
5772,2022-09-02 04:16:26,85
5773,2022-09-02 06:49:34,85
5774,2022-09-02 07:26:09,65
5775,2022-09-02 08:28:30,65
5776,2022-09-02 10:57:10,78
5777,2022-09-02 12:26:53,40
5778,2022-09-02 15:02:36,65
5779,2022-09-02 17:05:25,45
5780,2022-09-02 19:17:19,20
5781,2022-09-03 02:49:22,85
5782,2022-09-03 09:30:14,85
5783,2022-09-03 21:52:26,20
5784,2022-09-04 05:03:51,75
5785,2022-09-04 13:17:19,78
5786,2022-09-04 19:03:43,95
5787,2022-09-05 02:04:34,65
5788,2022-09-05 06:18:20,20
5789,2022-09-05 08:23:11,75
5790,2022-09-05 09:25:37,78
5791,2022-09-05 12:17:11,20
5792,2022-09-05 20:44:38,75
5793,2022-09-06 01:06:19,85
5794,2022-09-06 03:59:21,78
5795,2022-09-06 06:01:48,20
5796,2022-09-06 06:40:12,85
5797,2022-09-06 07:18:54,85
5798,2022-09-06 08:08:20,35
5799,2022-09-06 08:41:48,70
5800,2022-09-06 09:02:13,85
5801,2022-09-06 09:48:40,75
5802,2022-09-06 10:20:26,85
5803,2022-09-06 10:52:31,85
5804,2022-09-06 11:56:56,45
5805,2022-09-06 12:37:27,35
5806,2022-09-06 13:13:31,85
5807,2022-09-06 14:10:21,85
5808,2022-09-06 15:06:28,35
5809,2022-09-06 15:55:45,35
5810,2022-09-06 17:22:38,85
5811,2022-09-06 18:19:32,78
5812,2022-09-06 20:11:24,20
5813,2022-09-06 21:47:30,45
5814,2022-09-07 02:09:39,35
5815,2022-09-07 05:32:43,65
5816,2022-09-07 06:55:34,20
5817,2022-09-07 07:16:45,78
5818,2022-09-07 08:18:24,72
5819,2022-09-07 08:37:26,85
5820,2022-09-07 09:22:49,85
5821,2022-09-07 09:59:10,60
5822,2022-09-07 10:49:03,65
5823,2022-09-07 11:33:23,85
5824,2022-09-07 12:22:51,78
5825,2022-09-07 12:57:16,70
5826,2022-09-07 13:21:32,78
5827,2022-09-07 13:35:38,85
5828,2022-09-07 14:00:29,25
5829,2022-09-07 14:14:07,85
5830,2022-09-07 14:28:39,20
5831,2022-09-07 14:39:49,20
5832,2022-09-07 14:52:28,35
5833,2022-09-07 15:01:56,65
5834,2022-09-07 15:13:03,85
5835,2022-09-07 15:45:06,20
5836,2022-09-07 16:07:51,78
5837,2022-09-07 16:29:27,60
5838,2022-09-07 16:51:38,20
5839,2022-09-07 17:12:56,25
5840,2022-09-07 18:18:25,35
5841,2022-09-07 19:06:24,85
5842,2022-09-07 21:16:45,85
5843,2022-09-07 22:00:29,35
5844,2022-09-08 00:20:50,20
5845,2022-09-08 01:40:33,72
5846,2022-09-08 03:05:21,35
5847,2022-09-08 04:47:49,25
5848,2022-09-08 06:10:39,35
5849,2022-09-08 06:49:39,20
5850,2022-09-08 07:23:50,85
5851,2022-09-08 07:46:28,85
5852,2022-09-08 08:15:44,78
5853,2022-09-08 08:54:17,42
5854,2022-09-08 09:11:13,20
5855,2022-09-08 09:34:37,20
5856,2022-09-08 10:05:40,78
5857,2022-09-08 10:28:28,25
5858,2022-09-08 11:20:43,75
5859,2022-09-08 11:55:18,85
5860,2022-09-08 12:47:35,78
5861,2022-09-08 13:25:34,85
5862,2022-09-08 14:24:59,85
5863,2022-09-08 14:53:47,20
5864,2022-09-08 16:07:44,85
5865,2022-09-08 17:18:41,20
5866,2022-09-08 18:52:40,50
5867,2022-09-08 20:13:21,65
5868,2022-09-09 02:54:21,20
5869,2022-09-09 04:59:33,85
5870,2022-09-09 06:30:41,40
5871,2022-09-09 07:54:33,20
5872,2022-09-09 08:27:34,85
5873,2022-09-09 09:16:33,78
5874,2022-09-09 10:02:20,25
5875,2022-09-09 11:01:39,85
5876,2022-09-09 12:11:39,20
5877,2022-09-09 13:08:20,85
5878,2022-09-09 14:17:38,85
5879,2022-09-09 15:15:19,85
5880,2022-09-09 16:52:25,65
5881,2022-09-09 19:38:31,85
5882,2022-09-09 20:43:27,75
5883,2022-09-10 03:37:25,75
5884,2022-09-10 08:03:48,85
5885,2022-09-10 11:10:30,35
5886,2022-09-10 13:13:24,78
5887,2022-09-10 21:38:05,85
5888,2022-09-11 07:00:30,20
5889,2022-09-11 10:27:45,37
5890,2022-09-11 16:11:26,20
5891,2022-09-12 02:19:21,35
5892,2022-09-12 05:06:15,65
5893,2022-09-12 07:32:47,78
5894,2022-09-12 08:19:33,78
5895,2022-09-12 09:07:23,25
5896,2022-09-12 09:44:17,75
5897,2022-09-12 10:51:36,50
5898,2022-09-12 11:42:38,85
5899,2022-09-12 12:58:56,85
5900,2022-09-12 13:21:32,20
5901,2022-09-12 14:55:51,25
5902,2022-09-12 15:57:50,85
5903,2022-09-12 16:55:30,75
5904,2022-09-12 18:02:38,25
5905,2022-09-12 19:47:41,75
5906,2022-09-13 00:08:50,85
5907,2022-09-13 01:33:56,85
5908,2022-09-13 04:57:26,25
5909,2022-09-13 06:06:48,35
5910,2022-09-13 07:02:25,85
5911,2022-09-13 07:31:38,78
5912,2022-09-13 08:12:53,25
5913,2022-09-13 08:42:37,78
5914,2022-09-13 09:09:57,85
5915,2022-09-13 11:07:08,75
5916,2022-09-13 11:17:53,20
5917,2022-09-13 11:54:37,65
5918,2022-09-13 12:50:13,65
5919,2022-09-13 14:28:27,78
5920,2022-09-13 16:26:27,20
5921,2022-09-13 17:40:51,90
5922,2022-09-13 19:37:58,85
5923,2022-09-14 00:08:34,40
5924,2022-09-14 03:38:47,20
5925,2022-09-14 05:35:16,20
5926,2022-09-14 06:37:30,85
5927,2022-09-14 07:20:05,25
5928,2022-09-14 08:05:00,20
5929,2022-09-14 08:58:25,85
5930,2022-09-14 09:15:41,72
5931,2022-09-14 10:04:47,75
5932,2022-09-14 11:09:19,65
5933,2022-09-14 12:00:47,35
5934,2022-09-14 13:32:33,65
5935,2022-09-14 14:18:28,25
5936,2022-09-14 15:28:35,75
5937,2022-09-14 15:54:39,85
5938,2022-09-14 17:42:30,85
5939,2022-09-14 18:11:46,65
5940,2022-09-14 19:21:40,78
5941,2022-09-14 23:31:22,10
5942,2022-09-15 02:17:46,35
5943,2022-09-15 05:20:42,85
5944,2022-09-15 06:57:31,85
5945,2022-09-15 08:23:41,20
5946,2022-09-15 09:06:44,25
5947,2022-09-15 10:17:14,42
5948,2022-09-15 11:01:05,45
5949,2022-09-15 11:20:49,20
5950,2022-09-15 12:09:27,75
5951,2022-09-15 13:31:37,65
5952,2022-09-15 14:20:02,35
5953,2022-09-15 15:28:15,78
5954,2022-09-15 16:17:53,85
5955,2022-09-15 18:03:40,10
5956,2022-09-15 19:31:07,20
5957,2022-09-16 02:08:27,35
5958,2022-09-16 05:16:17,75
5959,2022-09-16 07:06:29,85
5960,2022-09-16 07:42:37,85
5961,2022-09-16 09:17:52,45
5962,2022-09-16 10:32:39,85
5963,2022-09-16 11:03:45,85
5964,2022-09-16 12:57:37,85
5965,2022-09-16 14:14:17,20
5966,2022-09-16 16:16:18,78
5967,2022-09-16 18:12:18,85
5968,2022-09-16 22:01:38,72
5969,2022-09-17 09:18:21,85
5970,2022-09-17 17:03:36,85
5971,2022-09-18 03:05:48,78
5972,2022-09-18 13:01:48,78
5973,2022-09-18 23:59:22,85
5974,2022-09-19 03:09:16,85
5975,2022-09-19 05:15:49,78
5976,2022-09-19 06:46:55,35
5977,2022-09-19 07:46:10,65
5978,2022-09-19 08:37:36,65
5979,2022-09-19 09:20:19,78
5980,2022-09-19 10:02:41,25
5981,2022-09-19 11:02:22,85
5982,2022-09-19 12:17:23,85
5983,2022-09-19 13:23:29,78
5984,2022-09-19 14:28:43,85
5985,2022-09-19 15:11:10,75
5986,2022-09-19 16:39:26,65
5987,2022-09-19 18:27:37,75
5988,2022-09-19 23:36:30,85
5989,2022-09-20 02:01:36,75
5990,2022-09-20 04:53:19,45
5991,2022-09-20 06:07:37,75
5992,2022-09-20 07:01:49,78
5993,2022-09-20 07:52:21,40
5994,2022-09-20 08:27:39,35
5995,2022-09-20 09:28:44,20
5996,2022-09-20 09:59:31,45
5997,2022-09-20 11:01:16,20
5998,2022-09-20 12:06:31,78
5999,2022-09-20 12:46:24,85
6000,2022-09-20 13:38:56,85
6001,2022-09-20 14:20:24,40
6002,2022-09-20 15:12:42,78
6003,2022-09-20 17:01:22,85
6004,2022-09-20 18:19:46,65
6005,2022-09-21 00:03:24,85
6006,2022-09-21 04:08:24,85
6007,2022-09-21 07:01:37,65
6008,2022-09-21 07:54:41,78
6009,2022-09-21 08:46:29,60
6010,2022-09-21 09:32:32,78
6011,2022-09-21 10:35:27,78
6012,2022-09-21 12:31:12,70
6013,2022-09-21 13:35:44,75
6014,2022-09-21 14:42:01,75
6015,2022-09-21 16:40:45,85
6016,2022-09-21 18:24:33,85
6017,2022-09-22 01:02:28,15
6018,2022-09-22 04:22:06,35
6019,2022-09-22 06:10:50,35
6020,2022-09-22 07:05:10,65
6021,2022-09-22 07:43:29,85
6022,2022-09-22 08:35:22,35
6023,2022-09-22 09:18:44,35
6024,2022-09-22 10:07:21,85
6025,2022-09-22 11:23:57,20
6026,2022-09-22 12:44:40,78
6027,2022-09-22 13:55:12,35
6028,2022-09-22 14:59:28,85
6029,2022-09-22 16:07:14,78
6030,2022-09-22 17:03:50,65
6031,2022-09-22 17:40:33,78
6032,2022-09-22 22:27:57,95
6033,2022-09-23 01:30:57,25
6034,2022-09-23 05:32:27,85
6035,2022-09-23 06:35:24,85
6036,2022-09-23 07:08:29,40
6037,2022-09-23 07:46:26,20
6038,2022-09-23 09:12:47,35
6039,2022-09-23 10:01:40,25
6040,2022-09-23 11:05:22,60
6041,2022-09-23 12:42:37,25
6042,2022-09-23 14:39:27,85
6043,2022-09-23 15:56:35,85
6044,2022-09-23 17:19:55,85
6045,2022-09-24 01:09:34,25
6046,2022-09-24 11:02:55,85
6047,2022-09-24 17:02:22,65
6048,2022-09-25 04:09:12,85
6049,2022-09-25 09:10:47,85
6050,2022-09-25 16:02:24,78
6051,2022-09-25 21:37:39,85
6052,2022-09-26 02:32:16,30
6053,2022-09-26 04:48:24,85
6054,2022-09-26 06:14:08,20
6055,2022-09-26 07:26:29,20
6056,2022-09-26 07:54:43,85
6057,2022-09-26 09:33:17,20
6058,2022-09-26 10:34:45,30
6059,2022-09-26 12:59:27,25
6060,2022-09-26 13:58:22,45
6061,2022-09-26 16:21:06,75
6062,2022-09-26 18:26:29,78
6063,2022-09-27 00:10:57,25
6064,2022-09-27 02:03:30,75
6065,2022-09-27 04:52:09,20
6066,2022-09-27 06:49:08,40
6067,2022-09-27 07:33:38,78
6068,2022-09-27 08:54:22,78
6069,2022-09-27 09:42:06,25
6070,2022-09-27 10:56:35,78
6071,2022-09-27 11:59:07,90
6072,2022-09-27 13:19:23,25
6073,2022-09-27 14:42:41,35
6074,2022-09-27 16:09:29,65
6075,2022-09-27 17:15:36,37
6076,2022-09-27 21:58:48,70
6077,2022-09-27 23:32:22,75
6078,2022-09-28 01:35:21,72
6079,2022-09-28 04:04:21,42
6080,2022-09-28 06:05:04,85
6081,2022-09-28 06:46:33,85
6082,2022-09-28 07:12:22,35
6083,2022-09-28 07:45:35,30
6084,2022-09-28 08:42:18,85
6085,2022-09-28 09:05:40,85
6086,2022-09-28 09:31:27,75
6087,2022-09-28 10:09:06,85
6088,2022-09-28 10:43:07,40
6089,2022-09-28 11:29:52,85
6090,2022-09-28 12:36:57,65
6091,2022-09-28 13:31:17,75
6092,2022-09-28 14:28:27,85
6093,2022-09-28 15:32:20,75
6094,2022-09-28 16:50:34,35
6095,2022-09-28 18:00:26,45
6096,2022-09-28 19:21:34,20
6097,2022-09-29 00:03:20,65
6098,2022-09-29 02:42:53,85
6099,2022-09-29 05:21:15,73
6100,2022-09-29 06:39:16,75
6101,2022-09-29 07:18:39,75
6102,2022-09-29 08:09:19,85
6103,2022-09-29 08:56:22,78
6104,2022-09-29 09:12:40,85
6105,2022-09-29 09:52:25,78
6106,2022-09-29 10:19:27,85
6107,2022-09-29 11:01:36,45
6108,2022-09-29 11:44:13,30
6109,2022-09-29 12:35:58,35
6110,2022-09-29 13:28:46,25
6111,2022-09-29 14:13:29,20
6112,2022-09-29 15:03:15,85
6113,2022-09-29 15:35:10,85
6114,2022-09-29 16:22:33,85
6115,2022-09-29 17:03:50,78
6116,2022-09-29 17:49:36,90
6117,2022-09-29 18:51:35,85
6118,2022-09-29 20:03:33,78
6119,2022-09-29 23:38:30,75
6120,2022-09-30 02:34:40,85
6121,2022-09-30 05:14:37,85
6122,2022-09-30 06:42:26,85
6123,2022-09-30 07:21:28,75
6124,2022-09-30 08:37:03,65
6125,2022-09-30 09:29:14,70
6126,2022-09-30 10:13:44,75
6127,2022-09-30 10:53:40,85
6128,2022-09-30 12:55:19,85
6129,2022-09-30 14:34:58,20
6130,2022-09-30 16:51:37,85
6131,2022-09-30 18:42:43,78
6132,2022-10-01 07:02:17,85
6133,2022-10-01 10:15:28,85
6134,2022-10-01 16:48:51,85
6135,2022-10-02 00:36:42,20
6136,2022-10-02 07:57:17,85
6137,2022-10-02 14:05:32,85
6138,2022-10-02 20:00:47,85
6139,2022-10-03 01:35:23,20
6140,2022-10-03 05:20:24,78
6141,2022-10-03 07:07:59,65
6142,2022-10-03 07:40:43,85
6143,2022-10-03 08:22:59,20
6144,2022-10-03 09:48:30,85
6145,2022-10-03 10:17:24,40
6146,2022-10-03 10:45:47,85
6147,2022-10-03 12:15:05,75
6148,2022-10-03 13:06:47,65
6149,2022-10-03 14:48:24,20
6150,2022-10-03 16:47:39,65
6151,2022-10-03 18:08:09,65
6152,2022-10-04 00:07:18,78
6153,2022-10-04 03:20:10,20
6154,2022-10-04 05:17:31,85
6155,2022-10-04 06:14:19,35
6156,2022-10-04 07:04:22,65
6157,2022-10-04 07:34:46,40
6158,2022-10-04 08:31:26,85
6159,2022-10-04 09:04:05,65
6160,2022-10-04 09:20:28,85
6161,2022-10-04 10:18:47,85
6162,2022-10-04 10:44:31,85
6163,2022-10-04 12:02:44,20
6164,2022-10-04 12:24:45,20
6165,2022-10-04 13:43:40,85
6166,2022-10-04 14:34:05,25
6167,2022-10-04 15:12:59,78
6168,2022-10-04 17:38:29,85
6169,2022-10-04 20:04:26,85
6170,2022-10-05 01:02:27,65
6171,2022-10-05 03:47:22,85
6172,2022-10-05 05:59:23,30
6173,2022-10-05 06:53:35,85
6174,2022-10-05 07:35:23,78
6175,2022-10-05 08:39:20,85
6176,2022-10-05 10:01:29,78
6177,2022-10-05 11:02:34,85
6178,2022-10-05 12:05:42,85
6179,2022-10-05 13:20:42,85
6180,2022-10-05 15:59:29,78
